t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
21.250137,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1197648008,-0.1188598876,-0.0003363813,0.4846201464,0.5479661106,1.0441289649,0.0069457803,0.0380114640,7.9824074504,-7.535,-8,0.1666589362,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.291827,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1197790043,-0.1188739035,-0.0003363813,0.4847133082,0.5479972686,1.0444182216,0.0069421612,0.0380241768,7.9850771211,-7.538,-7,0.1666912361,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.333535,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1197932078,-0.1188879194,-0.0003363813,0.4848086283,0.5480281465,1.0447073290,0.0069385770,0.0380370133,7.9877727925,-7.540,-7,0.1667242121,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.375110,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1198074114,-0.1189019352,-0.0003363813,0.4849059151,0.5480587446,1.0449962884,0.0069350250,0.0380499612,7.9904918602,-7.543,-8,0.1667578041,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.416889,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1198216149,-0.1189159511,-0.0003363813,0.4850049942,0.5480890634,1.0452851010,0.0069315028,0.0380630093,7.9932319518,-7.546,-7,0.1667919576,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.458472,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1198358184,-0.1189299670,-0.0003363813,0.4851057066,0.5481191031,1.0455737680,0.0069280080,0.0380761472,7.9959909067,-7.549,-8,0.1668266227,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.500131,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1198500219,-0.1189439829,-0.0003363813,0.4852079077,0.5481488642,1.0458622905,0.0069245387,0.0380893655,7.9987667569,-7.551,-7,0.1668617541,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.541800,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1198642255,-0.1189579988,-0.0003363813,0.4853114657,0.5481783469,1.0461506693,0.0069210929,0.0381026558,8.0015577101,-7.554,-8,0.1668973106,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.583535,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1198784290,-0.1189720147,-0.0003363813,0.4854162607,0.5482075515,1.0464389055,0.0069176690,0.0381160102,8.0043621337,-7.557,-8,0.1669332547,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.625127,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1198926325,-0.1189860306,-0.0003363813,0.4855221833,0.5482364785,1.0467269999,0.0069142653,0.0381294216,8.0071785405,-7.560,-7,0.1669695521,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.666770,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1199068360,-0.1190000465,-0.0003363813,0.4856291342,0.5482651280,1.0470149533,0.0069108805,0.0381428837,8.0100055763,-7.563,-6,0.1670061717,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.708453,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1199210396,-0.1190140624,-0.0003363813,0.4857370226,0.5482935004,1.0473027663,0.0069075133,0.0381563905,8.0128420074,-7.566,-8,0.1670430851,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.750115,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1199352431,-0.1190280782,-0.0003363813,0.4858457662,0.5483215959,1.0475904398,0.0069041625,0.0381699367,8.0156867103,-7.568,-8,0.1670802664,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.791770,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1199494466,-0.1190420941,-0.0003363813,0.4859552898,0.5483494149,1.0478779742,0.0069008270,0.0381835174,8.0185386614,-7.571,-8,0.1671176923,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.833460,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1199636501,-0.1190561100,-0.0003363813,0.4860655250,0.5483769575,1.0481653703,0.0068975059,0.0381971282,8.0213969286,-7.574,-6,0.1671553411,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.875114,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1199778537,-0.1190701259,-0.0003363813,0.4861764094,0.5484042241,1.0484526286,0.0068941982,0.0382107651,8.0242606628,-7.577,-8,0.1671931935,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.916789,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1199920572,-0.1190841418,-0.0003363813,0.4862878865,0.5484312149,1.0487397495,0.0068909032,0.0382244242,8.0271290907,-7.580,-7,0.1672312317,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
21.958516,1.7453292520,1.7456701366,0.0000000000,-0.0000000000,-0.0003408846,0.0000000000,-0.1200062607,-0.1190981577,-0.0003363813,0.4863999045,0.5484579301,1.0490267337,0.0068876201,0.0382381024,8.0300015077,-7.583,-8,0.1672694394,1.7453292520,0.0000000000,0,0.0000000000,0,0.000,0
