t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm,q_ref_base_rad,qdd_ref_rad_s2,disturb_jump_active,disturb_jump_rad,disturb_pulse_active,disturb_pulse_raw,disturb_event_count
17.500109,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0900798584,-0.0819896872,-0.0010562064,0.1073326108,0.5100570978,0.9140080321,0.0013203592,0.0082139424,1.7249279049,-1.688,-1,0.0539363616,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.541793,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0901295707,-0.0820336958,-0.0010562064,0.1074261077,0.5100821073,0.9140631323,0.0013224062,0.0082226665,1.7267599748,-1.690,-2,0.0539840107,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.583533,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0901792831,-0.0820777044,-0.0010562064,0.1075217903,0.5101071489,0.9141183186,0.0013244700,0.0082314877,1.7286124235,-1.692,-2,0.0540326614,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.625332,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0902289954,-0.0821217130,-0.0010562064,0.1076194690,0.5101322229,0.9141735915,0.0013265494,0.0082403982,1.7304836192,-1.694,-2,0.0540822269,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.666779,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0902787078,-0.0821657216,-0.0010562064,0.1077189713,0.5101573297,0.9142289516,0.0013286434,0.0082493908,1.7323720752,-1.695,-2,0.0541326285,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.708540,2.1816615650,2.1813206804,0.0000000000,0.0000000000,0.0003408846,-0.0000000000,-0.0902645042,-0.0792665478,0.0695801697,0.1080353066,0.5101824694,0.9142805568,0.0012385242,0.0079715004,1.6740150779,-1.637,0,0.0538489848,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.750250,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0903142166,-0.0821971563,-0.0703346029,0.1072549624,0.5102058979,0.9143358287,0.0013265252,0.0082338732,1.7291133643,-1.692,-1,0.0539240002,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.791825,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0903639289,-0.0822411649,-0.0010562064,0.1074051541,0.5102309846,0.9143912021,0.0013289618,0.0082449890,1.7314476941,-1.695,-1,0.0539975816,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.833435,2.1816615650,2.1813206804,0.0000000000,0.0000000000,0.0003408846,-0.0000000000,-0.0903497254,-0.0793419911,0.0695801697,0.1077671355,0.5102561106,0.9144428352,0.0012391947,0.0079693823,1.6735702773,-1.637,-2,0.0537347428,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.875229,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0903994377,-0.0822725996,-0.0703346029,0.1070287463,0.5102795335,0.9144981448,0.0013274301,0.0082331229,1.7289558146,-1.692,-1,0.0538290097,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.916779,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0904491501,-0.0823166082,-0.0010562064,0.1072172834,0.5103046177,0.9145535668,0.0013301282,0.0082458517,1.7316288466,-1.695,-2,0.0539201264,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
17.958467,2.1816615650,2.1828546612,0.0000000000,0.0000000000,-0.0011930962,-0.0000000000,-0.0904988624,-0.0823606168,-0.0010562064,0.1073995486,0.5103297461,0.9146090996,0.0013327871,0.0082583272,1.7342487031,-1.697,-2,0.0540083775,2.1816615650,0.0000000000,0,0.0000000000,0,0.000,0
