t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
269.666804,2.4634015663,2.0202526976,-0.0545310114,-0.0000000000,0.4431488687,-0.0545310114,0.2169542785,1.1773921666,-0.2021653884,1.3023100296,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.708583,2.4611217876,2.0187187169,-0.0546015084,-0.0000000000,0.4424030707,-0.0546015084,0.2169542785,1.1756869551,-0.0409250772,1.3044372651,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.750099,2.4588536817,2.0202526976,-0.0546622427,-0.0000000000,0.4386009841,-0.0546622427,0.2169542785,1.1672924271,-0.2014686714,1.3065919718,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
269.791787,2.4565737719,2.0187187169,-0.0547138738,-0.0000000000,0.4378550550,-0.0547138738,0.2169542785,1.1656057940,-0.0404791939,1.3087169408,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
269.833458,2.4542928867,2.0187187169,-0.0547561039,-0.0000000000,0.4355741699,-0.0547561039,0.2169542785,1.1605640918,-0.1210008543,1.3108455967,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
269.875120,2.4520109182,2.0187187169,-0.0547889440,-0.0000000000,0.4332922013,-0.0547889440,0.2169542785,1.1555294048,-0.1208324867,1.3129634479,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
269.916865,2.4497232214,2.0187187169,-0.0548124358,-0.0000000000,0.4310045046,-0.0548124358,0.2169542785,1.1504915105,-0.1209094626,1.3150747412,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
269.958461,2.4474429678,2.0187187169,-0.0548264667,-0.0000000000,0.4287242510,-0.0548264667,0.2169542785,1.1454793918,-0.1202908500,1.3171673231,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
270.000099,2.4451599615,2.0187187169,-0.0548311355,-0.0000000000,0.4264412446,-0.0548311355,0.2169542785,1.1404706013,-0.1202109712,1.3192505756,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.041766,2.4428753539,2.0187187169,-0.0548264156,-0.0000000000,0.4241566371,-0.0548264156,0.2169542785,1.1354676900,-0.1200698724,1.3213234032,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.083442,2.4405906759,2.0187187169,-0.0548122972,-0.0000000000,0.4218719590,-0.0548122972,0.2169542785,1.1304740225,-0.1198480193,1.3233843929,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.125131,2.4383060900,2.0187187169,-0.0547887744,-0.0000000000,0.4195873732,-0.0547887744,0.2169542785,1.1254899617,-0.1196174600,1.3254333873,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
270.166793,2.4360241288,2.0187187169,-0.0547558778,-0.0000000000,0.4173054119,-0.0547558778,0.2169542785,1.1205210274,-0.1192544233,1.3274681260,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
270.208440,2.4337445481,2.0187187169,-0.0547136178,-0.0000000000,0.4150258312,-0.0547136178,0.2169542785,1.1155666744,-0.1189044720,1.3294888553,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
270.250138,2.4314641175,2.0187187169,-0.0546619224,-0.0000000000,0.4127454006,-0.0546619224,0.2169542785,1.1106198940,-0.1187227295,1.3314984407,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
270.291808,2.4291876316,2.0187187169,-0.0546008927,-0.0000000000,0.4104689148,-0.0546008927,0.2169542785,1.1056910944,-0.1182911894,1.3334926716,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.333466,2.4269145090,2.0187187169,-0.0545305268,-0.0000000000,0.4081957921,-0.0545305268,0.2169542785,1.1007790027,-0.1178901999,1.3354721052,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.375098,2.4246459117,2.0187187169,-0.0544508734,-0.0000000000,0.4059271948,-0.0544508734,0.2169542785,1.0958861178,-0.1174292399,1.3374357823,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.416761,2.4223791544,2.0187187169,-0.0543618365,-0.0000000000,0.4036604376,-0.0543618365,0.2169542785,1.0910066494,-0.1171072397,1.3393860685,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
270.458439,2.4201154577,2.0187187169,-0.0542634483,-0.0000000000,0.4013967408,-0.0542634483,0.2169542785,1.0861432408,-0.1167218083,1.3413219440,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
270.500108,2.4178565840,2.0187187169,-0.0541557833,-0.0000000000,0.3991378672,-0.0541557833,0.2169542785,1.0812996805,-0.1162454455,1.3432419555,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.541785,2.4156019227,2.0187187169,-0.0540388129,-0.0000000000,0.3968832058,-0.0540388129,0.2169542785,1.0764746586,-0.1158005253,1.3451466856,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.583424,2.4133543762,2.0187187169,-0.0539126978,-0.0000000000,0.3946356593,-0.0539126978,0.2169542785,1.0716743766,-0.1152067681,1.3470337641,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.625096,2.4111105303,2.0187187169,-0.0537772481,-0.0000000000,0.3923918135,-0.0537772481,0.2169542785,1.0668915406,-0.1147880639,1.3489061357,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.666802,2.4088706599,2.0187187169,-0.0536324575,-0.0000000000,0.3901519430,-0.0536324575,0.2169542785,1.0621267592,-0.1143547549,1.3507636259,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
270.708442,2.4066406112,2.0187187169,-0.0534787150,-0.0000000000,0.3879218943,-0.0534787150,0.2169542785,1.0573924579,-0.1136232297,1.3526014885,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.750189,2.4044114105,2.0187187169,-0.0533153878,-0.0000000000,0.3856926937,-0.0533153878,0.2169542785,1.0526696002,-0.1133485859,1.3544271979,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
270.791785,2.4021972533,2.0187187169,-0.0531435312,-0.0000000000,0.3834785364,-0.0531435312,0.2169542785,1.0479882455,-0.1123525118,1.3562292474,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
270.833515,2.3999833002,2.0187187169,-0.0529619991,-0.0000000000,0.3812645834,-0.0529619991,0.2169542785,1.0433170140,-0.1121095580,1.3580198292,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
270.875139,2.3977827465,2.0187187169,-0.0527718637,-0.0000000000,0.3790640296,-0.0527718637,0.2169542785,1.0386837556,-0.1111982015,1.3597883743,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
270.916805,2.3955880975,2.0187187169,-0.0525725002,-0.0000000000,0.3768693806,-0.0525725002,0.2169542785,1.0340726680,-0.1106661017,1.3615410523,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
270.958468,2.3934020379,2.0187187169,-0.0523641384,-0.0000000000,0.3746833210,-0.0523641384,0.2169542785,1.0294894057,-0.1099982941,1.3632758297,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
271.000099,2.3912265489,2.0187187169,-0.0521469793,-0.0000000000,0.3725078320,-0.0521469793,0.2169542785,1.0249381106,-0.1092310844,1.3649912802,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.041773,2.3890581047,2.0187187169,-0.0519206676,-0.0000000000,0.3703393878,-0.0519206676,0.2169542785,1.0204114094,-0.1086408285,1.3666903189,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
271.083420,2.3869005923,2.0187187169,-0.0516856032,-0.0000000000,0.3681818755,-0.0516856032,0.2169542785,1.0159174224,-0.1078556867,1.3683700378,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.125090,2.3847519472,2.0187187169,-0.0514415624,-0.0000000000,0.3660332303,-0.0514415624,0.2169542785,1.0114518479,-0.1071737875,1.3700321960,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.166768,2.3826131895,2.0187187169,-0.0511886502,-0.0000000000,0.3638944727,-0.0511886502,0.2169542785,1.0070168172,-0.1064407377,1.3716761482,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
271.208431,2.3804859244,2.0187187169,-0.0509270586,-0.0000000000,0.3617672076,-0.0509270586,0.2169542785,1.0026156565,-0.1056278563,1.3733008245,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
271.250150,2.3783669239,2.0187187169,-0.0506563757,-0.0000000000,0.3596482070,-0.0506563757,0.2169542785,0.9982417020,-0.1049749093,1.3749088422,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
271.291778,2.3762639585,2.0187187169,-0.0503776072,-0.0000000000,0.3575452417,-0.0503776072,0.2169542785,0.9939109808,-0.1039373075,1.3764944896,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.333436,2.3741712978,2.0171847361,-0.0500900156,-0.0000000000,0.3569865618,-0.0500900156,0.2169542785,0.9929740019,-0.0224874935,1.3784425995,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.375107,2.3720901528,2.0171847361,-0.0497937518,-0.0000000000,0.3549054167,-0.0497937518,0.2169542785,0.9887086040,-0.1023695508,1.3800019029,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
271.416789,2.3700209695,2.0187187169,-0.0494888702,-0.0000000000,0.3513022527,-0.0494888702,0.2169542785,0.9811157103,-0.1822294486,1.3811419603,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
271.458456,2.3679654209,2.0171847361,-0.0491756188,-0.0000000000,0.3507806848,-0.0491756188,0.2169542785,0.9802857370,-0.0199193582,1.3830630599,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
271.500123,2.3659230540,2.0171847361,-0.0488539339,-0.0000000000,0.3487383179,-0.0488539339,0.2169542785,0.9761307579,-0.0997194980,1.3845643979,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
271.541868,2.3638905661,2.0171847361,-0.0485232662,-0.0000000000,0.3467058301,-0.0485232662,0.2169542785,0.9720064155,-0.0989842175,1.3860490237,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
271.583430,2.3618807847,2.0171847361,-0.0481857424,-0.0000000000,0.3446960486,-0.0481857424,0.2169542785,0.9679386993,-0.0976251889,1.3875078083,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.625096,2.3598802885,2.0171847361,-0.0478391388,-0.0000000000,0.3426955524,-0.0478391388,0.2169542785,0.9639004153,-0.0969188166,1.3889507289,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.666806,2.3578923004,2.0171847361,-0.0474839568,-0.0000000000,0.3407075643,-0.0474839568,0.2169542785,0.9598981262,-0.0960549387,1.3903756261,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
271.708587,2.3559159612,2.0171847361,-0.0471199982,-0.0000000000,0.3387312252,-0.0471199982,0.2169542785,0.9559301470,-0.0952315005,1.3917832970,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
271.750098,2.3539675842,2.0171847361,-0.0467503450,-0.0000000000,0.3367828482,-0.0467503450,0.2169542785,0.9520291527,-0.0936238633,1.3931624063,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
271.791801,2.3520258269,2.0171847361,-0.0463709786,-0.0000000000,0.3348410908,-0.0463709786,0.2169542785,0.9481523811,-0.0930425184,1.3945283097,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
271.833509,2.3500998683,2.0171847361,-0.0459836144,-0.0000000000,0.3329151322,-0.0459836144,0.2169542785,0.9443182367,-0.0920194671,1.3958747184,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
271.875096,2.3481956952,2.0171847361,-0.0455895030,-0.0000000000,0.3310109591,-0.0455895030,0.2169542785,0.9405385911,-0.0907114939,1.3971977131,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
271.916826,2.3463016268,2.0171847361,-0.0451862176,-0.0000000000,0.3291168907,-0.0451862176,0.2169542785,0.9367902680,-0.0899597540,1.3985056372,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
271.958464,2.3444286973,2.0171847361,-0.0447760871,-0.0000000000,0.3272439613,-0.0447760871,0.2169542785,0.9330951244,-0.0886834450,1.3997910938,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.000127,2.3425718495,2.0171847361,-0.0443580315,-0.0000000000,0.3253871134,-0.0443580315,0.2169542785,0.9294431552,-0.0876472614,1.4010578126,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.041777,2.3407331669,2.0171847361,-0.0439325148,-0.0000000000,0.3235484308,-0.0439325148,0.2169542785,0.9258384636,-0.0865125998,1.4023046106,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.083467,2.3389106499,2.0171847361,-0.0434990632,-0.0000000000,0.3217259138,-0.0434990632,0.2169542785,0.9222771401,-0.0854717642,1.4035330811,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.125258,2.3371019767,2.0171847361,-0.0430570645,-0.0000000000,0.3199172406,-0.0430570645,0.2169542785,0.9187547080,-0.0845383706,1.4047449993,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.166791,2.3353229537,2.0156507553,-0.0426104488,-0.0000000000,0.3196721984,-0.0426104488,0.2169542785,0.9186642156,-0.0021718157,1.4064891583,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.208447,2.3335574151,2.0171847361,-0.0421552162,-0.0000000000,0.3163726790,-0.0421552162,0.2169542785,0.9118872318,-0.1626476121,1.4070993224,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.250177,2.3318079083,2.0171847361,-0.0416919369,-0.0000000000,0.3146231723,-0.0416919369,0.2169542785,0.9085157671,-0.0809151515,1.4082512951,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.291795,2.3300825170,2.0171847361,-0.0412227687,-0.0000000000,0.3128977809,-0.0412227687,0.2169542785,0.9052030501,-0.0795052100,1.4093809191,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
272.333437,2.3283758499,2.0171847361,-0.0407462855,-0.0000000000,0.3111911138,-0.0407462855,0.2169542785,0.9019386897,-0.0783446480,1.4104919979,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.375133,2.3266869596,2.0171847361,-0.0402621872,-0.0000000000,0.3095022235,-0.0402621872,0.2169542785,0.8987209093,-0.0772267294,1.4115853849,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.416783,2.3250201972,2.0171847361,-0.0397717168,-0.0000000000,0.3078354611,-0.0397717168,0.2169542785,0.8955580032,-0.0759097481,1.4126585155,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
272.458492,2.3233717507,2.0171847361,-0.0392737468,-0.0000000000,0.3061870146,-0.0392737468,0.2169542785,0.8924427434,-0.0747662352,1.4137140967,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
272.500120,2.3217473111,2.0156507553,-0.0387700069,-0.0000000000,0.3060965558,-0.0387700069,0.2169542785,0.8927482066,0.0073311180,1.4153728389,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.541869,2.3201393519,2.0171847361,-0.0382581436,-0.0000000000,0.3029546158,-0.0382581436,0.2169542785,0.8863732515,-0.1529989230,1.4157674986,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.583455,2.3185590806,2.0171847361,-0.0377417453,-0.0000000000,0.3013743445,-0.0377417453,0.2169542785,0.8834258532,-0.0707375588,1.4167635224,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.625203,2.3169943593,2.0156507553,-0.0372168459,-0.0000000000,0.3013436040,-0.0372168459,0.2169542785,0.8838833726,0.0109804645,1.4183913630,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.666794,2.3154574740,2.0171847361,-0.0366875644,-0.0000000000,0.2982727379,-0.0366875644,0.2169542785,0.8776816227,-0.1488419974,1.4187036407,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.708473,2.3139395357,2.0156507553,-0.0361508745,-0.0000000000,0.2982887804,-0.0361508745,0.2169542785,0.8782534761,0.0137244824,1.4203071507,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.750115,2.3124454137,2.0156507553,-0.0356084714,-0.0000000000,0.2967946584,-0.0356084714,0.2169542785,0.8755209132,-0.0655815106,1.4212373803,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.791856,2.3109705224,2.0156507553,-0.0350586585,-0.0000000000,0.2953197672,-0.0350586585,0.2169542785,0.8728379120,-0.0643920291,1.4221513271,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
272.833470,2.3095230912,2.0171847361,-0.0345045178,-0.0000000000,0.2923383551,-0.0345045178,0.2169542785,0.8668570955,-0.1435395940,1.4223623748,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
272.875106,2.3080981183,2.0156507553,-0.0339441910,-0.0000000000,0.2924473630,-0.0339441910,0.2169542785,0.8676563568,0.0191822706,1.4239191760,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
272.916867,2.3066924074,2.0156507553,-0.0333763415,-0.0000000000,0.2910416521,-0.0333763415,0.2169542785,0.8651430286,-0.0603198774,1.4247786110,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-10,0.5684721577
272.958478,2.3053154721,2.0156507553,-0.0328048264,-0.0000000000,0.2896647168,-0.0328048264,0.2169542785,0.8626964392,-0.0587181461,1.4256168770,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
273.000244,2.3039574068,2.0156507553,-0.0322255310,-0.0000000000,0.2883066515,-0.0322255310,0.2169542785,0.8602989911,-0.0575387531,1.4264402438,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-12,0.5684721577
273.041800,2.3026303246,2.0156507553,-0.0316436538,-0.0000000000,0.2869795693,-0.0316436538,0.2169542785,0.8579720370,-0.0558468986,1.4272416100,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
273.083428,2.3013252888,2.0156507553,-0.0310553566,-0.0000000000,0.2856745335,-0.0310553566,0.2169542785,0.8556998263,-0.0545330581,1.4280266215,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-11,0.5684721577
273.125190,2.3000407656,2.0156507553,-0.0304598259,-0.0000000000,0.2843900103,-0.0304598259,0.2169542785,0.8534798106,-0.0532803761,1.4287964089,-0.1144364464,1.6147018558,0.0000000000,0.0516605063,10.8487063230,-10.978,-9,0.5684721577
