t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,present_current_raw,psi_hat_norm
192.958471,2.3007137481,2.2610876813,-0.0328049182,-0.2348500415,0.0403479089,0.2020451233,-0.0623284632,0.2099515486,1.1634629342,0.2969262567,0.5488807256,1.1002552900,0.0149754888,-0.0525901266,-0.0137764500,-0.0000098797,0.2478318070,0.0630753148,-11.0439265952,-2.179,-2,0.1700653427
193.000119,2.2993594876,2.2564857390,-0.0322272709,-0.2353530483,0.0435971369,0.2031257774,-0.0605119158,0.2213150671,0.2727244424,0.3327371012,0.5488306529,1.1010387493,0.0188030238,-0.0610405675,-0.0138501345,-0.0000097058,0.3508092104,0.0630753148,-12.8185191767,-1.672,-1,0.1896873415
193.041892,2.2980254784,2.2580197198,-0.0316423628,-0.2163422795,0.0406707148,0.1846999167,-0.0588173027,0.1983278911,-0.5516922236,0.3695778069,0.5487658165,1.1016958021,0.0157692683,-0.0575953098,-0.0125937668,-0.0000095298,0.2576218277,0.0630753148,-12.0950150591,-1.165,-2,0.2005739066
193.083484,2.2967215852,2.2595537006,-0.0310545515,-0.1919616145,0.0377579037,0.1609070630,-0.0572440567,0.1698347970,-0.6838342586,0.3885645968,0.5487097516,1.1021566754,0.0110609598,-0.0502158089,-0.0109714507,-0.0000093529,0.1738619212,0.0630753148,-10.5453198693,-0.659,0,0.2029438868
193.125142,2.2954402726,2.2610876813,-0.0304605074,-0.1700543564,0.0348752755,0.1395938490,-0.0557909202,0.1437235636,-0.6266696018,0.3908482156,0.5486695053,1.1024421716,0.0068519084,-0.0420428239,-0.0095182089,-0.0000091741,0.1033120680,0.0630753148,-8.8289930221,-0.152,0,0.1992542607
193.166880,2.2941814489,2.2610876813,-0.0298601012,-0.1503695793,0.0335559481,0.1205094781,-0.0543927557,0.1234776939,-0.4859008713,0.3821630505,0.5486441928,1.1026044806,0.0038954160,-0.0353117138,-0.0082169407,-0.0000089934,0.0760678789,0.0630753148,-7.4154599081,0.355,0,0.1920656856
193.208522,2.2929505599,2.2626216621,-0.0292559397,-0.1326818135,0.0307367126,0.1034258738,-0.0531120594,0.1015033471,-0.5273843244,0.3662708497,0.5486296722,1.1026543353,0.0011965111,-0.0278440940,-0.0070520949,-0.0000088116,0.0304411252,0.0630753148,-5.8472597452,0.861,0,0.1820340659
193.250116,2.2917463157,2.2656896237,-0.0286474794,-0.1167884631,0.0264156565,0.0881409837,-0.0520114070,0.0775056258,-0.5759453098,0.3445917951,0.5486251931,1.1026099275,-0.0010657855,-0.0201776166,-0.0060098944,-0.0000086284,0.0000872377,0.0630753148,-4.2372994815,1.368,0,0.1698925957
193.291790,2.2905652560,2.2702915661,-0.0280329520,-0.0952089559,0.0205663271,0.0671760039,-0.0511544767,0.0438530228,-0.8076624720,0.3181688707,0.5486291832,1.1024827413,-0.0030524690,-0.0107842213,-0.0045803969,-0.0000084434,0.0000000000,0.0630753148,-2.2646864705,1.875,0,0.1560137588
193.333474,2.2894096212,2.2810294316,-0.0274134644,-0.0709529931,0.0085982729,0.0435395287,-0.0507962153,-0.0077116253,-1.2375515553,0.2864898055,0.5486405722,1.1023208452,-0.0038855081,0.0017526891,-0.0029687435,-0.0000082570,0.0000000000,0.0630753148,0.3680647166,1.368,1,0.1421069022
193.375114,2.2882811021,2.2994372010,-0.0267899459,-0.0296950404,-0.0110648273,0.0029050945,-0.0512572498,-0.0957122473,-2.1120149273,0.2516812711,0.5486549855,1.1023036867,-0.0004118023,0.0200204519,-0.0001980839,-0.0000080693,0.0000000000,0.0630753148,4.2042948931,0.861,1,0.1352985459
193.416781,2.2871779109,2.3193789513,-0.0261614200,0.0195415287,-0.0322611038,-0.0457029487,-0.0526014625,-0.1965752602,-2.4207123116,0.2292127224,0.5486565075,1.1027188758,0.0099645370,0.0388685473,0.0031162563,-0.0000078800,0.0528577726,0.0630753148,8.1623949398,0.355,1,0.1470128365
193.458508,2.2860994982,2.3301168168,-0.0255275130,0.0564845415,-0.0441909312,-0.0820120545,-0.0544427513,-0.2638255222,-1.6140062861,0.2422711534,0.5486193813,1.1036345092,0.0219752019,0.0559060511,0.0055919933,-0.0000076892,0.3704992620,0.0630753148,11.7402707372,-0.152,0,0.1756178902
193.500113,2.2850506555,2.3301168168,-0.0248910863,0.0629184277,-0.0452595493,-0.0878095140,-0.0563285658,-0.2748228937,-0.2639369171,0.2896238539,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0059872932,-0.0000074976,0.4064023283,0.0630753148,13.2458161080,-0.659,0,0.1756178902
193.541773,2.2840270211,2.3301168168,-0.0242495415,0.0565353830,-0.0462635645,-0.0807849245,-0.0582562144,-0.2729037650,0.0460590882,0.2902711839,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0055083214,-0.0000073044,0.4405495004,0.0630753148,13.2458161080,-1.165,0,0.1756178902
193.583447,2.2830299081,2.3301168168,-0.0236036500,0.0507998952,-0.0472430488,-0.0744035452,-0.0602246747,-0.2716271556,0.0306386257,0.2908507100,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0050732069,-0.0000071100,0.4741066848,0.0630753148,13.2458161080,-1.672,0,0.1756178902
193.625129,2.2820595840,2.3301168168,-0.0229535683,0.0456462699,-0.0481975325,-0.0685998381,-0.0622329052,-0.2709249422,0.0168531226,0.2913705622,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0046774811,-0.0000069142,0.5069089223,0.0630753148,13.2458161080,-2.179,-2,0.1756178902
193.666798,2.2811167363,2.3301168168,-0.0222997601,0.0410154774,-0.0491261469,-0.0633152375,-0.0642798280,-0.2707349737,0.0045592437,0.2918378980,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0043171505,-0.0000067173,0.5387978271,0.0630753148,13.2458161080,-2.685,-2,0.1756178902
193.708449,2.2802016215,2.3301168168,-0.0216424298,0.0368544767,-0.0500284724,-0.0584969064,-0.0663643477,-0.2710018709,-0.0064055316,0.2922589651,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0039886125,-0.0000065194,0.5696502186,0.0630753148,13.2458161080,-3.192,-3,0.1756178902
193.750206,2.2793117145,2.3301168168,-0.0209796891,0.0331156075,-0.0509068874,-0.0540952966,-0.0684854680,-0.2716803303,-0.0162830255,0.2926390294,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0036884887,-0.0000063198,0.5994563986,0.0630753148,13.2458161080,-3.699,-2,0.1756178902
193.791774,2.2784533987,2.3285828360,-0.0203163631,0.0297560448,-0.0502208964,-0.0500724079,-0.0705780054,-0.2689804594,0.0647969014,0.2936742991,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0034141880,-0.0000061201,0.5762022839,0.0630753148,13.2458161080,-4.205,-3,0.1756178902
193.833478,2.2776200607,2.3270488552,-0.0196473890,0.0243044649,-0.0495034974,-0.0439518539,-0.0726406511,-0.2640661235,0.1179440597,0.2949314637,0.5485353218,1.1036345092,0.0000000000,0.0630753148,0.0029968579,-0.0000059186,0.5517224951,0.0630753148,13.2458161080,-4.712,-4,0.1756178902
193.875235,2.2768136918,2.3209129321,-0.0189741899,0.0145402588,-0.0441439317,-0.0335144486,-0.0744799816,-0.2434909491,0.4938041874,0.2987032002,0.5485353218,1.1045285916,0.0214579775,0.0580590063,0.0022851832,-0.0000057159,0.3689333112,0.0630753148,12.1923913296,-5.219,-5,0.1965745697
193.916783,2.2760393246,2.3071071050,-0.0183011175,-0.0063975894,-0.0310481166,-0.0119035281,-0.0757736531,-0.1925924846,1.2215631480,0.3438791241,0.5484503369,1.1050952371,0.0135994917,0.0500475836,0.0008116423,-0.0000055132,0.0345662261,0.0630753148,10.5099925562,-5.725,-4,0.2025775610
193.958562,2.2752889197,2.2902333163,-0.0176211622,-0.0398083622,-0.0148220405,0.0221871999,-0.0763912381,-0.1208233034,1.7224603480,0.3664082630,0.5483949880,1.1052310566,0.0032596680,0.0328675960,-0.0015128346,-0.0000053084,0.0000000000,0.0630753148,6.9021951604,-6.232,-6,0.1940608315
194.000115,2.2745708018,2.2718255469,-0.0169418615,-0.0771281576,0.0029823184,0.0601862961,-0.0762669749,-0.0403492400,1.9313775215,0.3628676629,0.5483815497,1.1050983582,-0.0031847615,0.0108942726,-0.0041038036,-0.0000051038,0.0000000000,0.0630753148,2.2877972401,-5.725,-6,0.1778190851
194.041760,2.2738794994,2.2534177774,-0.0162581839,-0.1130947206,0.0208093334,0.0968365367,-0.0753999193,0.0398779543,1.9254526634,0.3424834042,0.5483946799,1.1049636869,-0.0032321103,-0.0103314452,-0.0066028008,-0.0000048979,0.0000000000,0.0630753148,-2.1696034947,-5.219,-4,0.1630359998
194.083446,2.2732160621,2.2396119503,-0.0155710188,-0.1405468064,0.0340361007,0.1249757876,-0.0739817484,0.1014425679,1.4775507253,0.3203470037,0.5484079406,1.1049908607,0.0006521708,-0.0257720432,-0.0085214761,-0.0000046909,0.0855802564,0.0630753148,-5.4121290773,-4.712,-4,0.1558078771
194.125139,2.2725812317,2.2304080656,-0.0148810776,-0.1554825182,0.0426510619,0.1406014406,-0.0722046209,0.1400433754,0.9264193815,0.3097709631,0.5484052701,1.1051841656,0.0046393183,-0.0368245900,-0.0095869115,-0.0000044831,0.3199129035,0.0630753148,-7.7331639100,-4.205,-5,0.1560481445
194.166787,2.2719758637,2.2288740848,-0.0141893372,-0.1543059497,0.0435760583,0.1401166125,-0.0703889518,0.1443182600,0.1025972311,0.3106589758,0.5483861967,1.1054002775,0.0051866863,-0.0382017430,-0.0095538535,-0.0000042747,0.3501141906,0.0630753148,-8.0223660401,-3.699,-4,0.1571646520
194.208440,2.2713992887,2.2288740848,-0.0134950844,-0.1410845275,0.0429588455,0.1275894431,-0.0685989999,0.1328505310,-0.2752254969,0.3122282725,0.5483647136,1.1055589704,0.0038086277,-0.0350702096,-0.0086996883,-0.0000040656,0.3298943852,0.0630753148,-7.3647440066,-3.192,-5,0.1558543171
194.250128,2.2708512309,2.2288740848,-0.0127979333,-0.1267715690,0.0423667950,0.1139736357,-0.0668337167,0.1203191342,-0.3007535226,0.3088374442,0.5483488313,1.1056570126,0.0023530132,-0.0313534910,-0.0077712942,-0.0000038556,0.3107589602,0.0630753148,-6.5842330998,-2.685,-1,0.1523440322
194.291885,2.2703314448,2.2288740848,-0.0120974244,-0.1139106534,0.0418074792,0.1018132290,-0.0650917384,0.1092880237,-0.2647466528,0.3011191359,0.5483389737,1.1057048172,0.0011473112,-0.0278561355,-0.0069421367,-0.0000036446,0.2929428878,0.0630753148,-5.8497884473,-2.179,-3,0.1473021638
194.333440,2.2698432599,2.2304080656,-0.0113982432,-0.1023544715,0.0397497941,0.0909562284,-0.0634354970,0.0958795075,-0.3218043878,0.2899531063,0.5483341546,1.1056989047,-0.0001419016,-0.0234937542,-0.0062018519,-0.0000034340,0.2300001915,0.0630753148,-4.9336883807,-1.672,-1,0.1407082465
194.375120,2.2693828294,2.2319420464,-0.0106950019,-0.0895378157,0.0377159892,0.0788428137,-0.0618639975,0.0811517322,-0.3534666087,0.2757339988,0.5483347511,1.1056435054,-0.0013295821,-0.0189738690,-0.0053758985,-0.0000032221,0.1727396655,0.0630753148,-3.9845124838,-1.165,-1,0.1328181858
194.416775,2.2689519987,2.2334760272,-0.0099903507,-0.0780214034,0.0357157805,0.0680310527,-0.0603758400,0.0676878237,-0.3231338040,0.2591428096,0.5483403338,1.1055511483,-0.0022165699,-0.0150038473,-0.0046386984,-0.0000030098,0.1224098988,0.0630753148,-3.1508079296,-0.659,0,0.1241926582
194.458458,2.2685502900,2.2334760272,-0.0092835017,-0.0676733258,0.0352822657,0.0583898241,-0.0589057456,0.0590911118,-0.2063210861,0.2417221072,0.5483496163,1.1054387048,-0.0026986437,-0.0124859702,-0.0039813111,-0.0000027969,0.1123977272,0.0630753148,-2.6220537445,-0.152,0,0.1155596373
194.500104,2.2681784092,2.2350100079,-0.0085757157,-0.0583750557,0.0333478246,0.0497993400,-0.0575162529,0.0478655043,-0.2694145802,0.2240137577,0.5483608761,1.1053061190,-0.0031820600,-0.0095320303,-0.0033955688,-0.0000025837,0.0720931796,0.0630753148,-2.0017263663,0.355,0,0.1068428766
194.541773,2.2678358440,2.2350100079,-0.0078660473,-0.0524529340,0.0329870569,0.0445868867,-0.0561417922,0.0437354511,-0.0991212763,0.2067910637,0.5483740943,1.1051667383,-0.0033451379,-0.0082719342,-0.0030401576,-0.0000023699,0.0654212168,0.0630753148,-1.7371061793,0.861,0,0.0986367979
194.583427,2.2675229880,2.2380779695,-0.0071552915,-0.0446987654,0.0295824060,0.0375434739,-0.0549091919,0.0303425961,-0.3214285187,0.1898521067,0.5483879218,1.1050129585,-0.0036907134,-0.0053639490,-0.0025599024,-0.0000021557,0.0172937510,0.0630753148,-1.1264292799,0.997,0,0.0904631262
194.625133,2.2672394307,2.2442138927,-0.0064424257,-0.0304327240,0.0231190770,0.0239902983,-0.0539458970,0.0027931484,-0.6611867450,0.1722548391,0.5484030965,1.1048471960,-0.0039783003,-0.0004644972,-0.0016357789,-0.0000019410,0.0000000000,0.0630753148,-0.0975444176,0.490,0,0.0823817583
194.666882,2.2669853831,2.2457478735,-0.0057277220,-0.0200468088,0.0212991261,0.0143190869,-0.0530584334,-0.0099495979,-0.3058259109,0.1561650536,0.5484193584,1.1046827067,-0.0039477433,0.0015582206,-0.0009763472,-0.0000017257,0.0000000000,0.0630753148,0.3272263179,-0.017,0,0.0750855830
194.708443,2.2667621351,2.2472818543,-0.0050152518,-0.0155802264,0.0195281687,0.0105649745,-0.0522447597,-0.0167629715,-0.1635209675,0.1418976258,0.5484353976,1.1045204090,-0.0038951441,0.0024955796,-0.0007203730,-0.0000015110,0.0000000000,0.0630753148,0.5240717118,-0.523,0,0.0685663762
194.750194,2.2665677024,2.2472818543,-0.0042986763,-0.0115667765,0.0193214002,0.0072681003,-0.0514397014,-0.0194150625,-0.0636501844,0.1294387070,0.5484511277,1.1043591897,-0.0038692639,0.0027582811,-0.0004955755,-0.0000012951,0.0000000000,0.0630753148,0.5792390258,-0.709,0,0.0626955344
194.791812,2.2664036762,2.2472818543,-0.0035836321,-0.0103933325,0.0191537672,0.0068097005,-0.0506416278,-0.0191455569,0.0064681347,0.1183137346,0.5484666596,1.1041978752,-0.0038715495,0.0026034472,-0.0004643195,-0.0000010797,0.0000000000,0.0630753148,0.5467239055,-0.676,0,0.0573422881
194.833461,2.2662693346,2.2472818543,-0.0028674509,-0.0093389339,0.0190161848,0.0064714830,-0.0498492867,-0.0186925642,0.0108718249,0.1081774391,0.5484821071,1.1040364229,-0.0038748545,0.0024381875,-0.0004412582,-0.0000008639,0.0000000000,0.0630753148,0.5120193773,-0.642,0,0.0524557580
194.875131,2.2661647845,2.2472818543,-0.0021504008,-0.0083915035,0.0189087226,0.0062411027,-0.0490614233,-0.0180664930,0.0150257087,0.0989313632,0.5484974742,1.1038748039,-0.0038788554,0.0022651550,-0.0004255497,-0.0000006479,0.0000000000,0.0630753148,0.4756825483,-0.605,0,0.0479902148
194.916837,2.2660900718,2.2472818543,-0.0014323740,-0.0075401894,0.0188313933,0.0061078154,-0.0482767819,-0.0172762857,0.0189649762,0.0904872365,0.5485127633,1.1037130012,-0.0038832649,0.0020863094,-0.0004164615,-0.0000004316,0.0000000000,0.0630753148,0.4381249689,-0.568,0,0.0439046746
194.958438,2.2660453860,2.2472818543,-0.0007159147,-0.0067752408,0.0187843563,0.0060593261,-0.0474941004,-0.0163320774,0.0226609977,0.0827660694,0.5485279759,1.1035510091,-0.0038878106,0.0019033615,-0.0004131552,-0.0000002157,0.0000000000,0.0630753148,0.3997059237,-0.529,0,0.0401625771
195.000144,2.2660305085,2.2472818543,0.0000024884,-0.0060878958,0.0187673662,0.0060903842,-0.0467121268,-0.0152379353,0.0262594105,0.0756976451,0.5485431121,1.1033888306,-0.0038922845,0.0017170172,-0.0004152729,0.0000000007,0.0000000000,0.0630753148,0.3605736151,-0.490,-1,0.0367313115
195.041788,2.2660455480,2.2472818543,0.0007198014,-0.0054702817,0.0187805073,0.0061900831,-0.0459296057,-0.0140027940,0.0296433932,0.0692193241,0.5485581714,1.1032264780,-0.0038964616,0.0015283382,-0.0004220709,0.0000002169,0.0000000000,0.0630753148,0.3209510232,-0.451,0,0.0335820260
195.083529,2.2660905971,2.2472818543,0.0014386753,-0.0049153242,0.0188238507,0.0063539995,-0.0451452786,-0.0126291320,0.0329678856,0.0632758683,0.5485731524,1.1030639709,-0.0039001703,0.0013375088,-0.0004332476,0.0000004335,0.0000000000,0.0630753148,0.2808768434,-0.411,0,0.0306892046
195.125206,2.2661655117,2.2472818543,0.0021562142,-0.0044166669,0.0188972327,0.0065728811,-0.0443578939,-0.0111248247,0.0361033759,0.0578184008,0.5485880529,1.1029013367,-0.0039032208,0.0011451858,-0.0004481720,0.0000006496,0.0000000000,0.0630753148,0.2404890264,-0.370,0,0.0280305117
195.166913,2.2662704084,2.2472818543,0.0028738855,-0.0039685981,0.0190007522,0.0068424836,-0.0435661959,-0.0094921091,0.0391851746,0.0528042556,0.5486028704,1.1027386092,-0.0039054606,0.0009513419,-0.0004665549,0.0000008659,0.0000000000,0.0630753148,0.1997818026,-0.329,0,0.0255864423
195.208559,2.2664050059,2.2472818543,0.0035900045,-0.0035659857,0.0191341122,0.0071559902,-0.0427689412,-0.0077367532,0.0421285408,0.0481961661,0.5486176014,1.1025758288,-0.0039067290,0.0007562498,-0.0004879313,0.0000010816,0.0000000000,0.0630753148,0.1588124585,-0.288,0,0.0233401554
195.250118,2.2665690438,2.2472818543,0.0043040314,-0.0032042181,0.0192970381,0.0075082495,-0.0419648979,-0.0058628225,0.0449743378,0.0439619999,0.5486322423,1.1024130422,-0.0039068797,0.0005599504,-0.0005119501,0.0000012967,0.0000000000,0.0630753148,0.1175895895,-0.247,0,0.0212772299
195.291787,2.2667632925,2.2472818543,0.0050192090,-0.0028791517,0.0194902877,0.0078983607,-0.0411528026,-0.0038676345,0.0478845131,0.0400743123,0.5486467888,1.1022503013,-0.0039057806,0.0003618096,-0.0005385499,0.0000015122,0.0000000000,0.0630753148,0.0759800264,-0.206,0,0.0193854307
195.333425,2.2669871425,2.2472818543,0.0057329821,-0.0025870632,0.0197132399,0.0083200452,-0.0403314176,-0.0017571970,0.0506504998,0.0365097589,0.5486612365,1.1020876647,-0.0039032794,0.0001619902,-0.0005673024,0.0000017272,0.0000000000,0.0630753148,0.0340179522,-0.164,0,0.0176546227
195.375096,2.2672409113,2.2472818543,0.0064463558,-0.0023246068,0.0199662021,0.0087709626,-0.0394994925,0.0004686443,0.0534201894,0.0332490521,0.5486755801,1.1019251967,-0.0038992320,-0.0000399626,-0.0005980482,0.0000019422,0.0000000000,0.0630753148,-0.0083921547,-0.121,0,0.0160765744
195.416782,2.2675244895,2.2472818543,0.0071588743,-0.0020887766,0.0202490553,0.0092476509,-0.0386557819,0.0028079024,0.0561421949,0.0302765145,0.5486898144,1.1017629681,-0.0038934861,-0.0002443445,-0.0006305512,0.0000021568,0.0000000000,0.0630753148,-0.0513123372,-0.078,0,0.0146448363
195.458448,2.2678375831,2.2472818543,0.0078698156,-0.0018768712,0.0205614977,0.0097466867,-0.0377990528,0.0052581764,0.0588065758,0.0275798588,0.5487039335,1.1016010562,-0.0038858849,-0.0004514675,-0.0006645780,0.0000023710,0.0000000000,0.0630753148,-0.0948081702,-0.035,0,0.0133546070
195.500118,2.2681803108,2.2472818543,0.0085794875,-0.0016864635,0.0209036401,0.0102659510,-0.0369280678,0.0078193568,0.0614683304,0.0251499426,0.5487179313,1.1014395454,-0.0038762601,-0.0006619031,-0.0006999840,0.0000025848,0.0000000000,0.0630753148,-0.1389996516,0.009,0,0.0122026297
195.541772,2.2685524254,2.2472818543,0.0092874059,-0.0015153726,0.0212752289,0.0108027784,-0.0360415999,0.0104899071,0.0640932081,0.0229805488,0.5487318009,1.1012785273,-0.0038644327,-0.0008761680,-0.0007365876,0.0000027981,0.0000000000,0.0630753148,-0.1839952879,0.054,0,0.0111870832
195.583489,2.2689546330,2.2472818543,0.0099948157,-0.0013616387,0.0216769639,0.0113564544,-0.0351383931,0.0132725480,0.0667833817,0.0210681982,0.5487455355,1.1011181026,-0.0038501928,-0.0010952166,-0.0007743400,0.0000030112,0.0000000000,0.0630753148,-0.2299954794,0.100,0,0.0103075580
195.625225,2.2693865207,2.2472818543,0.0107008313,-0.0012235011,0.0221084270,0.0119243325,-0.0342172086,0.0161653875,0.0694281466,0.0194120671,0.5487591274,1.1009583809,-0.0038333212,-0.0013197116,-0.0008130608,0.0000032239,0.0000000000,0.0630753148,-0.2771394400,0.147,0,0.0095649204
195.666911,2.2698472571,2.2472818543,0.0114041505,-0.0010993775,0.0225687820,0.0125035280,-0.0332768427,0.0191652526,0.0719967630,0.0180137460,0.5487725684,1.1007994816,-0.0038135849,-0.0015503331,-0.0008525533,0.0000034357,0.0000000000,0.0630753148,-0.3255699475,0.196,0,0.0089611859
195.708468,2.2703357125,2.2472818543,0.0121033500,-0.0009878462,0.0230568945,0.0130911962,-0.0323161388,0.0222682361,0.0744716032,0.0168769999,0.5487858498,1.1006415343,-0.0037907339,-0.0017878402,-0.0008926234,0.0000036464,0.0000000000,0.0630753148,-0.3754464396,0.246,0,0.0084993891
195.750148,2.2708547558,2.2472818543,0.0128025458,-0.0008876297,0.0235756298,0.0136901755,-0.0313338209,0.0254857839,0.0772211469,0.0160075584,0.5487989623,1.1004846852,-0.0037643794,-0.0020343708,-0.0009334648,0.0000038570,0.0000000000,0.0630753148,-0.4272178632,0.298,0,0.0081840072
195.791796,2.2714024691,2.2472818543,0.0134990185,-0.0007975801,0.0241230663,0.0142965986,-0.0303286931,0.0288111511,0.0798088126,0.0154138234,0.5488118956,1.1003290937,-0.0037341962,-0.0022907737,-0.0009748138,0.0000040668,0.0000000000,0.0630753148,-0.4810624837,0.351,0,0.0080203640
195.833434,2.2719790029,2.2472818543,0.0141930179,-0.0007166659,0.0246993514,0.0149096839,-0.0292995535,0.0322456025,0.0824268343,0.0151058158,0.5488246385,1.1001749373,-0.0036997535,-0.0025587314,-0.0010166170,0.0000042758,0.0000000000,0.0630753148,-0.5373335867,0.408,0,0.0080148345
